county,make,month,model_year,vehicle_count
King,FIAT,1,2017,37
King,FIAT,1,2019,2
King,FIAT,2,2013,58
King,FIAT,2,2014,17
King,FIAT,2,2015,48
King,FIAT,2,2016,28
King,FIAT,2,2017,18
King,FIAT,3,2013,53
King,FIAT,3,2014,35
King,FIAT,3,2015,76
King,FIAT,3,2016,21
King,FIAT,3,2017,28
King,FIAT,4,2013,55
King,FIAT,4,2014,32
King,FIAT,4,2015,55
King,FIAT,4,2016,13
King,FIAT,4,2017,14
King,FIAT,5,2013,46
King,FIAT,5,2014,66
King,FIAT,5,2015,56
King,FIAT,5,2016,24
King,FIAT,5,2017,17
King,FIAT,6,2013,30
King,FIAT,6,2014,36
King,FIAT,6,2015,68
King,FIAT,6,2016,12
King,FIAT,6,2017,13
King,FIAT,7,2013,25
King,FIAT,7,2014,51
King,FIAT,7,2015,54
King,FIAT,7,2016,22
King,FIAT,7,2017,16
King,FIAT,8,2013,40
King,FIAT,8,2014,60
King,FIAT,8,2015,83
King,FIAT,8,2016,20
King,FIAT,8,2017,15
King,FIAT,8,2018,2
King,FIAT,8,2019,2
King,FIAT,9,2013,50
King,FIAT,9,2014,40
King,FIAT,9,2015,91
King,FIAT,9,2016,39
King,FIAT,9,2017,19
King,FIAT,10,2013,75
King,FIAT,10,2014,45
King,FIAT,10,2015,98
King,FIAT,10,2016,35
King,FIAT,10,2017,16
King,FIAT,11,2013,58
King,FIAT,11,2014,29
King,FIAT,11,2015,81
King,FIAT,11,2016,31
King,FIAT,11,2017,10
King,FIAT,12,2013,56
King,FIAT,12,2014,24
King,FIAT,12,2015,81
King,FIAT,12,2016,28
King,FIAT,12,2017,25
King,FISKER,1,2012,41
King,FISKER,2,2012,14
King,FISKER,3,2012,27
King,FISKER,4,2012,19
King,FISKER,5,2012,15
King,FISKER,6,2012,9
King,FISKER,7,2012,9
King,FISKER,8,2012,7
King,FISKER,9,2012,1
King,FISKER,10,2012,2
King,FISKER,11,2012,9
King,FISKER,12,2012,4
King,FORD,1,2001,1
King,FORD,1,2012,21
King,FORD,1,2013,331
King,FORD,1,2014,169
King,FORD,1,2015,171
King,FORD,1,2016,198
King,FORD,1,2017,110
King,FORD,1,2018,30
King,FORD,1,2019,20
King,FORD,1,2020,3
King,FORD,1,2021,2
King,FORD,2,2000,6
King,FORD,2,2001,4
King,FORD,2,2012,9
King,FORD,2,2013,277
King,FORD,2,2014,157
King,FORD,2,2015,176
King,FORD,2,2016,201
King,FORD,2,2017,95
King,FORD,2,2018,21
King,FORD,2,2019,9
King,FORD,2,2020,6
King,FORD,2,2021,20
King,FORD,3,2000,10
King,FORD,3,2012,12
King,FORD,3,2013,356
King,FORD,3,2014,244
King,FORD,3,2015,204
King,FORD,3,2016,195
King,FORD,3,2017,128
King,FORD,3,2018,30
King,FORD,3,2019,12
King,FORD,3,2021,96
King,FORD,4,2000,7
King,FORD,4,2001,1
King,FORD,4,2012,14
King,FORD,4,2013,293
King,FORD,4,2014,220
King,FORD,4,2015,160
King,FORD,4,2016,204
King,FORD,4,2017,105
King,FORD,4,2018,36
King,FORD,4,2019,7
King,FORD,4,2020,2
King,FORD,4,2021,103
King,FORD,5,2000,3
King,FORD,5,2001,1
King,FORD,5,2012,5
King,FORD,5,2013,265
King,FORD,5,2014,237
King,FORD,5,2015,144
King,FORD,5,2016,186
King,FORD,5,2017,110
King,FORD,5,2018,40
King,FORD,5,2019,12
King,FORD,5,2020,7
King,FORD,5,2021,78
King,FORD,6,1999,2
King,FORD,6,2000,12
King,FORD,6,2001,1
King,FORD,6,2012,4
King,FORD,6,2013,271
King,FORD,6,2014,274
King,FORD,6,2015,117
King,FORD,6,2016,174
King,FORD,6,2017,100
King,FORD,6,2018,13
King,FORD,6,2019,1
King,FORD,6,2020,8
King,FORD,7,1999,3
King,FORD,7,2000,9
King,FORD,7,2012,4
King,FORD,7,2013,287
King,FORD,7,2014,309
King,FORD,7,2015,142
King,FORD,7,2016,155
King,FORD,7,2017,162
King,FORD,7,2018,15
King,FORD,7,2019,7
King,FORD,8,1999,3
King,FORD,8,2000,13
King,FORD,8,2012,10
King,FORD,8,2013,273
King,FORD,8,2014,297
King,FORD,8,2015,204
King,FORD,8,2016,196
King,FORD,8,2017,110
King,FORD,8,2018,21
King,FORD,8,2019,15
King,FORD,8,2020,12
King,FORD,9,2013,316
King,FORD,9,2014,284
King,FORD,9,2015,155
King,FORD,9,2016,188
King,FORD,9,2017,113
King,FORD,9,2018,14
King,FORD,9,2019,19
King,FORD,9,2020,2
King,FORD,10,2001,1
King,FORD,10,2012,8
King,FORD,10,2013,376
King,FORD,10,2014,286
King,FORD,10,2015,164
King,FORD,10,2016,195
King,FORD,10,2017,114
King,FORD,10,2018,18
King,FORD,10,2019,11
King,FORD,10,2020,2
King,FORD,11,1999,3
King,FORD,11,2001,4
King,FORD,11,2012,2
King,FORD,11,2013,366
King,FORD,11,2014,168
King,FORD,11,2015,119
King,FORD,11,2016,174
King,FORD,11,2017,114
King,FORD,11,2018,5
King,FORD,11,2019,11
King,FORD,11,2020,14
King,FORD,12,2000,2
King,FORD,12,2001,1
King,FORD,12,2012,1
King,FORD,12,2013,319
King,FORD,12,2014,205
King,FORD,12,2015,189
King,FORD,12,2016,206
King,FORD,12,2017,107
King,FORD,12,2018,26
King,FORD,12,2019,24
King,FORD,12,2020,2
King,HONDA,1,2014,9
King,HONDA,1,2017,1
King,HONDA,1,2018,128
King,HONDA,1,2019,19
King,HONDA,1,2020,6
King,HONDA,2,2014,3
King,HONDA,2,2018,91
King,HONDA,2,2019,16
King,HONDA,2,2020,3
King,HONDA,3,2014,1
King,HONDA,3,2018,97
King,HONDA,3,2019,3
King,HONDA,3,2020,4
King,HONDA,4,2018,149
King,HONDA,4,2019,6
King,HONDA,4,2020,7
King,HONDA,4,2021,2
King,HONDA,5,2014,4
King,HONDA,5,2018,170
King,HONDA,5,2019,2
King,HONDA,5,2020,1
King,HONDA,6,2014,1
King,HONDA,6,2018,131
King,HONDA,6,2019,4
King,HONDA,6,2020,8
King,HONDA,7,2014,4
King,HONDA,7,2018,86
King,HONDA,7,2019,4
King,HONDA,7,2020,4
King,HONDA,8,2014,1
King,HONDA,8,2018,80
King,HONDA,8,2019,7
King,HONDA,8,2020,14
King,HONDA,9,2018,53
King,HONDA,9,2019,4
King,HONDA,9,2020,4
King,HONDA,10,2014,2
King,HONDA,10,2018,82
King,HONDA,10,2019,6
King,HONDA,10,2020,2
King,HONDA,11,2014,2
King,HONDA,11,2018,116
King,HONDA,11,2019,10
King,HONDA,11,2020,8
King,HONDA,12,2014,6
King,HONDA,12,2018,84
King,HONDA,12,2019,14
King,HONDA,12,2020,8
King,HYUNDAI,1,2016,135
King,HYUNDAI,1,2017,9
King,HYUNDAI,1,2019,16
King,HYUNDAI,1,2020,22
King,HYUNDAI,2,2016,115
King,HYUNDAI,2,2017,6
King,HYUNDAI,2,2019,6
King,HYUNDAI,2,2020,30
King,HYUNDAI,2,2021,2
King,HYUNDAI,3,2016,137
King,HYUNDAI,3,2017,1
King,HYUNDAI,3,2019,6
King,HYUNDAI,3,2020,29
King,HYUNDAI,3,2021,14
King,HYUNDAI,4,2016,331
King,HYUNDAI,4,2017,9
King,HYUNDAI,4,2019,7
King,HYUNDAI,4,2020,16
King,HYUNDAI,4,2021,30
King,HYUNDAI,5,2016,137
King,HYUNDAI,5,2017,12
King,HYUNDAI,5,2018,2
King,HYUNDAI,5,2019,9
King,HYUNDAI,5,2020,11
King,HYUNDAI,5,2021,34
King,HYUNDAI,6,2016,352
King,HYUNDAI,6,2017,13
King,HYUNDAI,6,2019,4
King,HYUNDAI,6,2020,14
King,HYUNDAI,7,2016,104
King,HYUNDAI,7,2017,15
King,HYUNDAI,7,2018,2
King,HYUNDAI,7,2019,7
King,HYUNDAI,7,2020,16
King,HYUNDAI,8,2016,136
King,HYUNDAI,8,2017,25
King,HYUNDAI,8,2018,1
King,HYUNDAI,8,2019,4
King,HYUNDAI,8,2020,20
King,HYUNDAI,9,2016,160
King,HYUNDAI,9,2017,9
King,HYUNDAI,9,2018,4
King,HYUNDAI,9,2019,8
King,HYUNDAI,9,2020,24
King,HYUNDAI,10,2016,205
King,HYUNDAI,10,2017,5
King,HYUNDAI,10,2019,7
King,HYUNDAI,10,2020,24
King,HYUNDAI,11,2016,234
King,HYUNDAI,11,2017,5
King,HYUNDAI,11,2019,22
King,HYUNDAI,11,2020,11
King,HYUNDAI,12,2016,203
King,HYUNDAI,12,2017,5
King,HYUNDAI,12,2019,10
King,HYUNDAI,12,2020,26
King,HYUNDAI,12,2021,2
King,JAGUAR,1,2019,31
King,JAGUAR,1,2020,10
King,JAGUAR,2,2019,26
King,JAGUAR,2,2020,6
King,JAGUAR,3,2019,26
King,JAGUAR,3,2020,9
King,JAGUAR,4,2019,20
King,JAGUAR,4,2020,5
King,JAGUAR,5,2019,25
King,JAGUAR,5,2020,10
King,JAGUAR,6,2019,24
King,JAGUAR,6,2020,2
King,JAGUAR,7,2019,25
King,JAGUAR,7,2020,4
King,JAGUAR,8,2019,16
King,JAGUAR,8,2020,7
King,JAGUAR,9,2019,11
King,JAGUAR,9,2020,8
King,JAGUAR,10,2019,8
King,JAGUAR,10,2020,26
King,JAGUAR,11,2019,20
King,JAGUAR,11,2020,12
King,JAGUAR,12,2019,44
King,JAGUAR,12,2020,9
King,JEEP,4,2021,4
King,JEEP,5,2021,42
King,KIA,1,2015,7
King,KIA,1,2016,162
King,KIA,1,2017,261
King,KIA,1,2018,52
King,KIA,1,2019,217
King,KIA,1,2020,53
King,KIA,2,2015,6
King,KIA,2,2016,149
King,KIA,2,2017,228
King,KIA,2,2018,53
King,KIA,2,2019,180
King,KIA,2,2020,36
King,KIA,3,2015,3
King,KIA,3,2016,194
King,KIA,3,2017,308
King,KIA,3,2018,108
King,KIA,3,2019,128
King,KIA,3,2020,38
King,KIA,4,2015,5
King,KIA,4,2016,179
King,KIA,4,2017,265
King,KIA,4,2018,124
King,KIA,4,2019,129
King,KIA,4,2020,73
King,KIA,4,2021,2
King,KIA,5,2015,9
King,KIA,5,2016,149
King,KIA,5,2017,243
King,KIA,5,2018,139
King,KIA,5,2019,119
King,KIA,5,2020,81
King,KIA,6,2015,13
King,KIA,6,2016,157
King,KIA,6,2017,261
King,KIA,6,2018,66
King,KIA,6,2019,105
King,KIA,6,2020,14
King,KIA,7,2015,14
King,KIA,7,2016,152
King,KIA,7,2017,315
King,KIA,7,2018,56
King,KIA,7,2019,88
King,KIA,7,2020,22
King,KIA,8,2015,3
King,KIA,8,2016,161
King,KIA,8,2017,285
King,KIA,8,2018,63
King,KIA,8,2019,118
King,KIA,8,2020,22
King,KIA,9,2016,174
King,KIA,9,2017,264
King,KIA,9,2018,61
King,KIA,9,2019,150
King,KIA,9,2020,37
King,KIA,10,2015,2
King,KIA,10,2016,211
King,KIA,10,2017,363
King,KIA,10,2018,84
King,KIA,10,2019,175
King,KIA,10,2020,40
King,KIA,11,2015,3
King,KIA,11,2016,198
King,KIA,11,2017,277
King,KIA,11,2018,64
King,KIA,11,2019,173
King,KIA,11,2020,27
King,KIA,12,2015,5
King,KIA,12,2016,176
King,KIA,12,2017,291
King,KIA,12,2018,53
King,KIA,12,2019,187
King,KIA,12,2020,31
King,LAND ROVER,1,2020,15
King,LAND ROVER,1,2021,2
King,LAND ROVER,2,2020,4
King,LAND ROVER,3,2020,15
King,LAND ROVER,3,2021,4
King,LAND ROVER,4,2020,8
King,LAND ROVER,4,2021,3
King,LAND ROVER,5,2020,2
King,LAND ROVER,6,2020,6
King,LAND ROVER,7,2020,4
King,LAND ROVER,8,2020,6
King,LAND ROVER,9,2020,4
King,LAND ROVER,10,2020,2
King,LAND ROVER,11,2020,2
King,LAND ROVER,12,2020,9
King,LINCOLN,1,2020,2
King,LINCOLN,3,2020,2
King,LINCOLN,4,2020,4
King,LINCOLN,9,2020,2
King,LINCOLN,10,2020,6
King,LINCOLN,11,2020,2
King,LINCOLN,12,2020,2
King,MERCEDES-BENZ,1,2014,3
King,MERCEDES-BENZ,1,2015,6
King,MERCEDES-BENZ,1,2016,5
King,MERCEDES-BENZ,1,2017,8
King,MERCEDES-BENZ,1,2018,13
King,MERCEDES-BENZ,1,2019,14
King,MERCEDES-BENZ,1,2020,4
King,MERCEDES-BENZ,2,2014,13
King,MERCEDES-BENZ,2,2015,4
King,MERCEDES-BENZ,2,2016,7
King,MERCEDES-BENZ,2,2017,9
King,MERCEDES-BENZ,2,2018,10
King,MERCEDES-BENZ,2,2019,16
King,MERCEDES-BENZ,3,2014,22
King,MERCEDES-BENZ,3,2015,8
King,MERCEDES-BENZ,3,2017,10
King,MERCEDES-BENZ,3,2018,5
King,MERCEDES-BENZ,3,2019,22
King,MERCEDES-BENZ,3,2020,2
King,MERCEDES-BENZ,4,2014,28
King,MERCEDES-BENZ,4,2015,10
King,MERCEDES-BENZ,4,2016,9
King,MERCEDES-BENZ,4,2017,4
King,MERCEDES-BENZ,4,2018,6
King,MERCEDES-BENZ,4,2019,5
King,MERCEDES-BENZ,5,2014,24
King,MERCEDES-BENZ,5,2015,13
King,MERCEDES-BENZ,5,2016,7
King,MERCEDES-BENZ,5,2017,1
King,MERCEDES-BENZ,5,2018,10
King,MERCEDES-BENZ,5,2019,19
King,MERCEDES-BENZ,5,2020,1
King,MERCEDES-BENZ,6,2014,24
King,MERCEDES-BENZ,6,2015,23
King,MERCEDES-BENZ,6,2016,10
King,MERCEDES-BENZ,6,2017,3
King,MERCEDES-BENZ,6,2018,7
King,MERCEDES-BENZ,6,2019,5
King,MERCEDES-BENZ,7,2014,5
King,MERCEDES-BENZ,7,2015,22
King,MERCEDES-BENZ,7,2016,10
King,MERCEDES-BENZ,7,2017,2
King,MERCEDES-BENZ,7,2018,5
King,MERCEDES-BENZ,7,2019,4
King,MERCEDES-BENZ,7,2020,14
King,MERCEDES-BENZ,8,2014,14
King,MERCEDES-BENZ,8,2015,23
King,MERCEDES-BENZ,8,2016,18
King,MERCEDES-BENZ,8,2017,5
King,MERCEDES-BENZ,8,2018,6
King,MERCEDES-BENZ,8,2019,13
King,MERCEDES-BENZ,8,2020,2
King,MERCEDES-BENZ,9,2014,18
King,MERCEDES-BENZ,9,2015,20
King,MERCEDES-BENZ,9,2016,10
King,MERCEDES-BENZ,9,2017,5
King,MERCEDES-BENZ,9,2018,1
King,MERCEDES-BENZ,9,2019,15
King,MERCEDES-BENZ,9,2020,4
King,MERCEDES-BENZ,10,2014,11
King,MERCEDES-BENZ,10,2015,20
King,MERCEDES-BENZ,10,2016,5
King,MERCEDES-BENZ,10,2017,14
King,MERCEDES-BENZ,10,2018,2
King,MERCEDES-BENZ,10,2019,9
King,MERCEDES-BENZ,10,2020,8
King,MERCEDES-BENZ,11,2014,11
King,MERCEDES-BENZ,11,2015,11
King,MERCEDES-BENZ,11,2016,8
King,MERCEDES-BENZ,11,2017,11
King,MERCEDES-BENZ,11,2018,14
King,MERCEDES-BENZ,11,2019,19
King,MERCEDES-BENZ,11,2020,10
King,MERCEDES-BENZ,12,2014,11
King,MERCEDES-BENZ,12,2015,3
King,MERCEDES-BENZ,12,2016,8
King,MERCEDES-BENZ,12,2017,11
King,MERCEDES-BENZ,12,2018,7
King,MERCEDES-BENZ,12,2019,14
King,MERCEDES-BENZ,12,2020,2
King,MINI,1,2018,14
King,MINI,1,2019,25
King,MINI,2,2018,27
King,MINI,2,2019,13
King,MINI,2,2021,26
King,MINI,3,2018,18
King,MINI,3,2019,29
King,MINI,3,2021,4
King,MINI,4,2018,8
King,MINI,4,2019,22
King,MINI,4,2021,22
King,MINI,5,2018,14
King,MINI,5,2019,17
King,MINI,5,2020,2
King,MINI,5,2021,14
King,MINI,5,2022,12
King,MINI,6,2018,2
King,MINI,6,2019,18
King,MINI,6,2020,2
King,MINI,6,2021,4
King,MINI,7,2018,6
King,MINI,7,2019,20
King,MINI,7,2020,2
King,MINI,7,2021,4
King,MINI,8,2018,5
King,MINI,8,2019,27
King,MINI,8,2021,10
King,MINI,9,2018,9
King,MINI,9,2019,11
King,MINI,9,2021,28
King,MINI,10,2018,18
King,MINI,10,2019,24
King,MINI,10,2021,22
King,MINI,11,2018,41
King,MINI,11,2019,21
King,MINI,11,2021,15
King,MINI,12,2018,15
King,MINI,12,2019,23
King,MINI,12,2021,26
King,MITSUBISHI,1,2012,39
King,MITSUBISHI,1,2014,3
King,MITSUBISHI,1,2016,3
King,MITSUBISHI,1,2018,41
King,MITSUBISHI,1,2019,10
King,MITSUBISHI,1,2020,4
King,MITSUBISHI,2,2012,21
King,MITSUBISHI,2,2018,45
King,MITSUBISHI,2,2019,5
King,MITSUBISHI,2,2020,3
King,MITSUBISHI,3,2012,34
King,MITSUBISHI,3,2016,3
King,MITSUBISHI,3,2018,42
King,MITSUBISHI,3,2019,2
King,MITSUBISHI,3,2020,8
King,MITSUBISHI,4,2012,27
King,MITSUBISHI,4,2014,2
King,MITSUBISHI,4,2016,9
King,MITSUBISHI,4,2018,37
King,MITSUBISHI,4,2019,8
King,MITSUBISHI,4,2020,4
King,MITSUBISHI,5,2012,21
King,MITSUBISHI,5,2014,12
King,MITSUBISHI,5,2016,3
King,MITSUBISHI,5,2018,25
King,MITSUBISHI,5,2019,11
King,MITSUBISHI,5,2020,4
King,MITSUBISHI,6,2012,28
King,MITSUBISHI,6,2014,6
King,MITSUBISHI,6,2016,5
King,MITSUBISHI,6,2018,30
King,MITSUBISHI,6,2019,7
King,MITSUBISHI,7,2012,26
King,MITSUBISHI,7,2014,7
King,MITSUBISHI,7,2016,3
King,MITSUBISHI,7,2018,28
King,MITSUBISHI,7,2019,15
King,MITSUBISHI,8,2012,22
King,MITSUBISHI,8,2014,7
King,MITSUBISHI,8,2016,6
King,MITSUBISHI,8,2018,26
King,MITSUBISHI,8,2019,27
King,MITSUBISHI,8,2020,2
King,MITSUBISHI,9,2012,16
King,MITSUBISHI,9,2014,10
King,MITSUBISHI,9,2016,10
King,MITSUBISHI,9,2018,27
King,MITSUBISHI,9,2019,14
King,MITSUBISHI,9,2020,2
King,MITSUBISHI,10,2012,12
King,MITSUBISHI,10,2014,7
King,MITSUBISHI,10,2016,7
King,MITSUBISHI,10,2018,20
King,MITSUBISHI,10,2019,28
King,MITSUBISHI,10,2020,4
King,MITSUBISHI,11,2012,20
King,MITSUBISHI,11,2014,8
King,MITSUBISHI,11,2016,1
King,MITSUBISHI,11,2018,25
King,MITSUBISHI,11,2019,13
King,MITSUBISHI,11,2020,8
King,MITSUBISHI,12,2012,23
King,MITSUBISHI,12,2014,3
King,MITSUBISHI,12,2016,1
King,MITSUBISHI,12,2018,30
King,MITSUBISHI,12,2019,5
King,MITSUBISHI,12,2020,11
King,NISSAN,1,2011,266
King,NISSAN,1,2012,596
King,NISSAN,1,2013,1048
King,NISSAN,1,2014,275
King,NISSAN,1,2015,1048
King,NISSAN,1,2016,857
King,NISSAN,1,2017,244
King,NISSAN,1,2018,263
King,NISSAN,1,2019,310
King,NISSAN,1,2020,124
King,NISSAN,2,2011,235
King,NISSAN,2,2012,398
King,NISSAN,2,2013,858
King,NISSAN,2,2014,228
King,NISSAN,2,2015,715
King,NISSAN,2,2016,595
King,NISSAN,2,2017,270
King,NISSAN,2,2018,186
King,NISSAN,2,2019,187
King,NISSAN,2,2020,118
King,NISSAN,3,2011,374
King,NISSAN,3,2012,326
King,NISSAN,3,2013,1303
King,NISSAN,3,2014,342
King,NISSAN,3,2015,703
King,NISSAN,3,2016,552
King,NISSAN,3,2017,431
King,NISSAN,3,2018,379
King,NISSAN,3,2019,274
King,NISSAN,3,2020,87
King,NISSAN,3,2021,14
King,NISSAN,4,2011,624
King,NISSAN,4,2012,270
King,NISSAN,4,2013,1373
King,NISSAN,4,2014,396
King,NISSAN,4,2015,576
King,NISSAN,4,2016,417
King,NISSAN,4,2017,437
King,NISSAN,4,2018,402
King,NISSAN,4,2019,262
King,NISSAN,4,2020,27
King,NISSAN,4,2021,90
King,NISSAN,5,2011,804
King,NISSAN,5,2012,252
King,NISSAN,5,2013,1331
King,NISSAN,5,2014,529
King,NISSAN,5,2015,585
King,NISSAN,5,2016,445
King,NISSAN,5,2017,562
King,NISSAN,5,2018,507
King,NISSAN,5,2019,223
King,NISSAN,5,2020,13
King,NISSAN,5,2021,126
King,NISSAN,6,2011,1025
King,NISSAN,6,2012,271
King,NISSAN,6,2013,1110
King,NISSAN,6,2014,608
King,NISSAN,6,2015,689
King,NISSAN,6,2016,474
King,NISSAN,6,2017,517
King,NISSAN,6,2018,346
King,NISSAN,6,2019,187
King,NISSAN,6,2020,8
King,NISSAN,7,2011,912
King,NISSAN,7,2012,258
King,NISSAN,7,2013,1012
King,NISSAN,7,2014,487
King,NISSAN,7,2015,723
King,NISSAN,7,2016,510
King,NISSAN,7,2017,448
King,NISSAN,7,2018,259
King,NISSAN,7,2019,131
King,NISSAN,7,2020,8
King,NISSAN,8,2011,736
King,NISSAN,8,2012,294
King,NISSAN,8,2013,1259
King,NISSAN,8,2014,237
King,NISSAN,8,2015,1169
King,NISSAN,8,2016,646
King,NISSAN,8,2017,555
King,NISSAN,8,2018,224
King,NISSAN,8,2019,226
King,NISSAN,8,2020,12
King,NISSAN,9,2011,565
King,NISSAN,9,2012,385
King,NISSAN,9,2013,1151
King,NISSAN,9,2014,160
King,NISSAN,9,2015,1318
King,NISSAN,9,2016,570
King,NISSAN,9,2017,544
King,NISSAN,9,2018,405
King,NISSAN,9,2019,212
King,NISSAN,9,2020,30
King,NISSAN,10,2011,423
King,NISSAN,10,2012,467
King,NISSAN,10,2013,1130
King,NISSAN,10,2014,206
King,NISSAN,10,2015,1683
King,NISSAN,10,2016,611
King,NISSAN,10,2017,460
King,NISSAN,10,2018,364
King,NISSAN,10,2019,177
King,NISSAN,10,2020,60
King,NISSAN,11,2011,322
King,NISSAN,11,2012,535
King,NISSAN,11,2013,867
King,NISSAN,11,2014,177
King,NISSAN,11,2015,1284
King,NISSAN,11,2016,543
King,NISSAN,11,2017,254
King,NISSAN,11,2018,292
King,NISSAN,11,2019,205
King,NISSAN,11,2020,38
King,NISSAN,12,2011,272
King,NISSAN,12,2012,519
King,NISSAN,12,2013,889
King,NISSAN,12,2014,225
King,NISSAN,12,2015,1372
King,NISSAN,12,2016,776
King,NISSAN,12,2017,231
King,NISSAN,12,2018,295
King,NISSAN,12,2019,269
King,NISSAN,12,2020,137
King,POLESTAR,1,2021,6
King,POLESTAR,2,2021,4
King,POLESTAR,4,2021,2
King,POLESTAR,12,2021,4
King,PORSCHE,1,2014,7
King,PORSCHE,1,2015,12
King,PORSCHE,1,2016,24
King,PORSCHE,1,2017,32
King,PORSCHE,1,2018,10
King,PORSCHE,1,2019,3
King,PORSCHE,1,2020,17
King,PORSCHE,1,2021,2
King,PORSCHE,2,2014,2
King,PORSCHE,2,2015,11
King,PORSCHE,2,2016,13
King,PORSCHE,2,2017,19
King,PORSCHE,2,2018,11
King,PORSCHE,2,2019,6
King,PORSCHE,2,2020,12
King,PORSCHE,2,2021,14
King,PORSCHE,3,2014,12
King,PORSCHE,3,2015,12
King,PORSCHE,3,2016,18
King,PORSCHE,3,2017,15
King,PORSCHE,3,2018,14
King,PORSCHE,3,2019,5
King,PORSCHE,3,2020,2
King,PORSCHE,3,2021,6
King,PORSCHE,4,2014,8
King,PORSCHE,4,2015,19
King,PORSCHE,4,2016,38
King,PORSCHE,4,2017,12
King,PORSCHE,4,2018,15
King,PORSCHE,4,2019,6
King,PORSCHE,4,2020,21
King,PORSCHE,4,2021,18
King,PORSCHE,5,2014,7
King,PORSCHE,5,2015,21
King,PORSCHE,5,2016,44
King,PORSCHE,5,2017,11
King,PORSCHE,5,2018,17
King,PORSCHE,5,2019,5
King,PORSCHE,5,2020,29
King,PORSCHE,5,2021,22
King,PORSCHE,6,2014,3
King,PORSCHE,6,2015,7
King,PORSCHE,6,2016,25
King,PORSCHE,6,2017,9
King,PORSCHE,6,2018,10
King,PORSCHE,6,2019,4
King,PORSCHE,6,2020,4
King,PORSCHE,7,2014,4
King,PORSCHE,7,2015,11
King,PORSCHE,7,2016,32
King,PORSCHE,7,2017,13
King,PORSCHE,7,2018,10
King,PORSCHE,7,2019,9
King,PORSCHE,7,2020,6
King,PORSCHE,8,2014,1
King,PORSCHE,8,2015,12
King,PORSCHE,8,2016,29
King,PORSCHE,8,2017,19
King,PORSCHE,8,2018,15
King,PORSCHE,8,2019,13
King,PORSCHE,8,2020,12
King,PORSCHE,9,2015,5
King,PORSCHE,9,2016,20
King,PORSCHE,9,2017,22
King,PORSCHE,9,2018,4
King,PORSCHE,9,2019,32
King,PORSCHE,9,2020,19
King,PORSCHE,10,2014,4
King,PORSCHE,10,2015,4
King,PORSCHE,10,2016,23
King,PORSCHE,10,2017,17
King,PORSCHE,10,2018,9
King,PORSCHE,10,2019,13
King,PORSCHE,10,2020,32
King,PORSCHE,11,2014,7
King,PORSCHE,11,2015,4
King,PORSCHE,11,2016,21
King,PORSCHE,11,2017,22
King,PORSCHE,11,2018,11
King,PORSCHE,11,2019,10
King,PORSCHE,11,2020,16
King,PORSCHE,12,2014,1
King,PORSCHE,12,2015,8
King,PORSCHE,12,2016,25
King,PORSCHE,12,2017,15
King,PORSCHE,12,2018,16
King,PORSCHE,12,2019,13
King,PORSCHE,12,2020,14
King,SMART,1,2013,17
King,SMART,1,2014,13
King,SMART,1,2015,10
King,SMART,1,2017,1
King,SMART,1,2018,7
King,SMART,2,2013,21
King,SMART,2,2014,15
King,SMART,2,2015,12
King,SMART,2,2016,1
King,SMART,2,2017,6
King,SMART,2,2018,1
King,SMART,3,2013,12
King,SMART,3,2014,20
King,SMART,3,2015,8
King,SMART,3,2016,8
King,SMART,3,2017,9
King,SMART,3,2018,4
King,SMART,4,2013,2
King,SMART,4,2014,45
King,SMART,4,2015,21
King,SMART,4,2016,6
King,SMART,4,2017,2
King,SMART,4,2018,6
King,SMART,5,2013,4
King,SMART,5,2014,36
King,SMART,5,2015,24
King,SMART,5,2016,2
King,SMART,5,2017,7
King,SMART,5,2018,5
King,SMART,6,2011,2
King,SMART,6,2013,4
King,SMART,6,2014,44
King,SMART,6,2015,21
King,SMART,6,2016,6
King,SMART,6,2017,2
King,SMART,6,2018,7
King,SMART,7,2013,5
King,SMART,7,2014,25
King,SMART,7,2015,15
King,SMART,7,2016,8
King,SMART,7,2017,1
King,SMART,7,2018,1
King,SMART,8,2013,13
King,SMART,8,2014,22
King,SMART,8,2015,13
King,SMART,8,2016,10
King,SMART,8,2017,5
King,SMART,8,2018,3
King,SMART,8,2019,3
King,SMART,9,2013,10
King,SMART,9,2014,19
King,SMART,9,2015,14
King,SMART,9,2016,7
King,SMART,9,2017,7
King,SMART,9,2018,4
King,SMART,10,2013,6
King,SMART,10,2014,21
King,SMART,10,2015,20
King,SMART,10,2016,4
King,SMART,10,2017,2
King,SMART,10,2018,6
King,SMART,11,2013,2
King,SMART,11,2014,30
King,SMART,11,2015,4
King,SMART,11,2016,7
King,SMART,11,2017,7
King,SMART,12,2014,23
King,SMART,12,2015,11
King,SMART,12,2016,3
King,SMART,12,2017,4
King,SMART,12,2018,5
King,SUBARU,1,2019,2
King,SUBARU,2,2019,3
King,SUBARU,4,2019,2
King,SUBARU,5,2019,4
King,SUBARU,6,2019,14
King,SUBARU,7,2019,9
King,SUBARU,8,2019,5
King,SUBARU,9,2019,1
King,SUBARU,10,2019,13
King,SUBARU,11,2019,10
King,SUBARU,12,2019,11
King,TESLA,1,2008,47
King,TESLA,1,2010,21
King,TESLA,1,2012,241
King,TESLA,1,2013,547
King,TESLA,1,2014,462
King,TESLA,1,2015,331
King,TESLA,1,2016,680
King,TESLA,1,2017,661
King,TESLA,1,2018,2600
